date,day_of_week,week_of_year,month,time_slot,is_weekend,is_holiday,is_exam_day,food_item,food_category,is_veg,price,portion_size,is_special_item,prev_day_sales,prev_same_slot_sales,prev_week_same_day_slot_sales,avg_last_3_days_sales,avg_last_7_days_sales,sales_trend_3_days,sales_trend_weekly,demand_variance,quantity_prepared,quantity_sold,quantity_wasted,leftover_percentage,max_capacity,staff_count,weather_type,temperature
2026-04-10,4.0,15.0,4.0,09:00-11:00,0.0,0.0,0.0,Milk,beverage,1.0,63.0,1.0,0.0,307.0,57.266666666666666,68.0,289.3333333333333,255.85714285714286,82.99999999999997,146.47947064811672,60.84976481097541,71.0,61.0,10.0,20.627534401382707,320.0,4.0,Cloudy,28.0
2026-04-10,4.0,15.0,4.0,15:00+,0.0,0.0,0.0,Masala Dosa,breakfast,1.0,50.0,1.2,0.0,236.0,51.666666666666664,53.0,275.3333333333333,257.42857142857144,39.333333333333314,191.20733249051835,60.341544899151586,61.0,52.0,9.0,10.714285714285724,320.0,4.0,Cloudy,28.0
2026-04-10,4.0,15.0,4.0,13:00-15:00,0.0,0.0,0.0,Masala Dosa,breakfast,1.0,50.0,1.2,0.0,236.0,74.93333333333334,75.0,275.3333333333333,257.42857142857144,39.333333333333314,191.20733249051835,60.341544899151586,80.0,68.0,12.0,10.714285714285724,320.0,6.0,Cloudy,28.0
2026-04-10,4.0,15.0,4.0,09:00-11:00,0.0,0.0,0.0,Burger,fastfood,1.0,68.0,1.4,1.0,278.0,57.266666666666666,59.0,300.3333333333333,265.0,79.66666666666666,157.03125,64.4160583350811,74.0,63.0,11.0,10.714285714285717,320.0,4.0,Cloudy,28.0
2026-04-10,4.0,15.0,4.0,11:00-13:00,0.0,0.0,0.0,Burger,fastfood,1.0,68.0,1.4,1.0,278.0,82.6,89.0,300.3333333333333,265.0,79.66666666666666,157.03125,64.4160583350811,102.0,84.0,18.0,10.714285714285717,320.0,6.0,Cloudy,28.0
2026-04-10,4.0,15.0,4.0,13:00-15:00,0.0,0.0,0.0,Burger,fastfood,1.0,68.0,1.4,1.0,278.0,80.26666666666667,83.0,300.3333333333333,265.0,79.66666666666666,157.03125,64.4160583350811,99.0,84.0,15.0,10.714285714285717,320.0,6.0,Cloudy,28.0
2026-04-10,4.0,15.0,4.0,15:00+,0.0,0.0,0.0,Burger,fastfood,1.0,68.0,1.4,1.0,278.0,53.266666666666666,61.0,300.3333333333333,265.0,79.66666666666666,157.03125,64.4160583350811,58.0,50.0,8.0,10.714285714285717,320.0,4.0,Cloudy,28.0
2026-04-10,4.0,15.0,4.0,09:00-11:00,0.0,0.0,0.0,Cheese Pizza,meal,1.0,120.0,1.8,0.0,159.0,36.06666666666667,38.0,186.33333333333334,163.85714285714286,49.33333333333334,120.45006321112515,38.44635807172887,46.0,38.0,8.0,10.714285714285717,320.0,4.0,Cloudy,28.0
2026-04-10,4.0,15.0,4.0,11:00-13:00,0.0,0.0,0.0,Cheese Pizza,meal,1.0,120.0,1.8,0.0,159.0,51.86666666666667,53.0,186.33333333333334,163.85714285714286,49.33333333333334,120.45006321112515,38.44635807172887,70.0,58.0,12.0,10.714285714285717,320.0,6.0,Cloudy,28.0
2026-04-10,4.0,15.0,4.0,13:00-15:00,0.0,0.0,0.0,Cheese Pizza,meal,1.0,120.0,1.8,0.0,159.0,48.53333333333333,49.0,186.33333333333334,163.85714285714286,49.33333333333334,120.45006321112515,38.44635807172887,58.0,50.0,8.0,10.714285714285717,320.0,6.0,Cloudy,28.0
2026-04-10,4.0,15.0,4.0,09:00-11:00,0.0,0.0,0.0,Coffee,beverage,1.0,66.0,1.0,0.0,354.0,69.26666666666667,73.0,404.3333333333333,331.7142857142857,157.99999999999997,216.85032390044324,93.87638419860492,83.0,70.0,13.0,10.757523348322374,320.0,4.0,Cloudy,28.0
2026-04-10,4.0,15.0,4.0,11:00-13:00,0.0,0.0,0.0,Coffee,beverage,1.0,66.0,1.0,0.0,354.0,105.6,128.0,404.3333333333333,331.7142857142857,157.99999999999997,216.85032390044324,93.87638419860492,120.0,105.0,15.0,10.757523348322374,320.0,6.0,Cloudy,28.0
2026-04-10,4.0,15.0,4.0,13:00-15:00,0.0,0.0,0.0,Coffee,beverage,1.0,66.0,1.0,0.0,354.0,95.86666666666666,102.0,404.3333333333333,331.7142857142857,157.99999999999997,216.85032390044324,93.87638419860492,132.0,111.0,21.0,10.757523348322374,320.0,6.0,Cloudy,28.0
2026-04-10,4.0,15.0,4.0,15:00+,0.0,0.0,0.0,Coffee,beverage,1.0,66.0,1.0,0.0,354.0,66.6,67.0,404.3333333333333,331.7142857142857,157.99999999999997,216.85032390044324,93.87638419860492,85.0,73.0,12.0,10.757523348322374,320.0,4.0,Cloudy,28.0
2026-04-10,4.0,15.0,4.0,15:00+,0.0,0.0,0.0,Cheese Pizza,meal,1.0,120.0,1.8,0.0,159.0,32.4,37.0,186.33333333333334,163.85714285714286,49.33333333333334,120.45006321112515,38.44635807172887,37.0,32.0,5.0,10.714285714285717,320.0,4.0,Cloudy,28.0
2026-04-10,4.0,15.0,4.0,11:00-13:00,0.0,0.0,0.0,Coke diet,beverage,1.0,40.0,1.0,0.0,161.0,48.8,51.0,183.33333333333334,151.28571428571428,71.33333333333334,112.93173198482933,42.168757174389825,63.0,53.0,10.0,10.714285714285717,320.0,6.0,Cloudy,28.0
2026-04-10,4.0,15.0,4.0,11:00-13:00,0.0,0.0,0.0,Masala Dosa,breakfast,1.0,50.0,1.2,0.0,236.0,81.46666666666667,80.0,275.3333333333333,257.42857142857144,39.333333333333314,191.20733249051835,60.341544899151586,84.0,72.0,12.0,10.714285714285724,320.0,6.0,Cloudy,28.0
2026-04-10,4.0,15.0,4.0,09:00-11:00,0.0,0.0,0.0,Coke diet,beverage,1.0,40.0,1.0,0.0,161.0,31.6,36.0,183.33333333333334,151.28571428571428,71.33333333333334,112.93173198482933,42.168757174389825,37.0,31.0,6.0,10.714285714285717,320.0,4.0,Cloudy,28.0
2026-04-10,4.0,15.0,4.0,15:00+,0.0,0.0,0.0,Idli,breakfast,1.0,30.0,1.2,0.0,229.0,48.2,49.0,274.6666666666667,237.0,85.66666666666669,174.13274336283186,69.8201771901013,54.0,47.0,7.0,10.714285714285714,320.0,4.0,Cloudy,28.0
2026-04-10,4.0,15.0,4.0,13:00-15:00,0.0,0.0,0.0,Idli,breakfast,1.0,30.0,1.2,0.0,229.0,69.4,76.0,274.6666666666667,237.0,85.66666666666669,174.13274336283186,69.8201771901013,82.0,72.0,10.0,10.714285714285714,320.0,6.0,Cloudy,28.0
2026-04-10,4.0,15.0,4.0,09:00-11:00,0.0,0.0,0.0,Masala Dosa,breakfast,1.0,50.0,1.2,0.0,236.0,54.666666666666664,60.0,275.3333333333333,257.42857142857144,39.333333333333314,191.20733249051835,60.341544899151586,65.0,57.0,8.0,10.714285714285724,320.0,4.0,Cloudy,28.0
2026-04-10,4.0,15.0,4.0,09:00-11:00,0.0,0.0,0.0,Idli,breakfast,1.0,30.0,1.2,0.0,229.0,52.46666666666667,62.0,274.6666666666667,237.0,85.66666666666669,174.13274336283186,69.8201771901013,65.0,57.0,8.0,10.714285714285714,320.0,4.0,Cloudy,28.0
2026-04-10,4.0,15.0,4.0,15:00+,0.0,0.0,0.0,Coke diet,beverage,1.0,40.0,1.0,0.0,161.0,29.6,35.0,183.33333333333334,151.28571428571428,71.33333333333334,112.93173198482933,42.168757174389825,42.0,36.0,6.0,10.714285714285717,320.0,4.0,Cloudy,28.0
2026-04-10,4.0,15.0,4.0,13:00-15:00,0.0,0.0,0.0,Coke diet,beverage,1.0,40.0,1.0,0.0,161.0,44.53333333333333,51.0,183.33333333333334,151.28571428571428,71.33333333333334,112.93173198482933,42.168757174389825,60.0,53.0,7.0,10.714285714285717,320.0,6.0,Cloudy,28.0
2026-04-10,4.0,15.0,4.0,11:00-13:00,0.0,0.0,0.0,Idli,breakfast,1.0,30.0,1.2,0.0,229.0,76.93333333333334,81.0,274.6666666666667,237.0,85.66666666666669,174.13274336283186,69.8201771901013,103.0,89.0,14.0,10.714285714285714,320.0,6.0,Cloudy,28.0
2026-04-11,5.0,15.0,4.0,13:00-15:00,1.0,0.0,0.0,Milk,beverage,1.0,63.0,1.0,0.0,316.0,76.5,62.0,300.6666666666667,257.57142857142856,76.33333333333334,148.19375636240244,62.3328786043292,80.0,68.0,12.0,22.37148023766469,320.0,6.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,15:00+,1.0,0.0,0.0,Pasta,fastfood,1.0,67.0,1.4,1.0,247.0,46.875,33.0,258.0,227.85714285714286,42.33333333333334,122.72207176709547,66.09609578145309,37.0,31.0,6.0,12.142994849761774,320.0,4.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,15:00+,1.0,0.0,0.0,Milk,beverage,1.0,63.0,1.0,0.0,316.0,52.0,44.0,300.6666666666667,257.57142857142856,76.33333333333334,148.19375636240244,62.3328786043292,54.0,47.0,7.0,22.37148023766469,320.0,4.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,09:00-11:00,1.0,0.0,0.0,Noodles,fastfood,1.0,64.0,1.4,0.0,255.0,52.1875,52.0,268.0,252.85714285714286,28.666666666666657,144.99860627177702,60.17457595892749,56.0,48.0,8.0,10.714285714285728,320.0,4.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,11:00-13:00,1.0,0.0,0.0,Noodles,fastfood,1.0,64.0,1.4,0.0,255.0,80.0625,76.0,268.0,252.85714285714286,28.666666666666657,144.99860627177702,60.17457595892749,90.0,77.0,13.0,10.714285714285728,320.0,6.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,15:00+,1.0,0.0,0.0,Noodles,fastfood,1.0,64.0,1.4,0.0,255.0,47.9375,46.0,268.0,252.85714285714286,28.666666666666657,144.99860627177702,60.17457595892749,55.0,46.0,9.0,10.714285714285728,320.0,4.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,09:00-11:00,1.0,0.0,0.0,Pasta,fastfood,1.0,67.0,1.4,1.0,247.0,48.0,37.0,258.0,227.85714285714286,42.33333333333334,122.72207176709547,66.09609578145309,43.0,37.0,6.0,12.142994849761774,320.0,4.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,11:00-13:00,1.0,0.0,0.0,Pasta,fastfood,1.0,67.0,1.4,1.0,247.0,74.625,55.0,258.0,227.85714285714286,42.33333333333334,122.72207176709547,66.09609578145309,70.0,58.0,12.0,12.142994849761774,320.0,6.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,13:00-15:00,1.0,0.0,0.0,Pasta,fastfood,1.0,67.0,1.4,1.0,247.0,67.375,49.0,258.0,227.85714285714286,42.33333333333334,122.72207176709547,66.09609578145309,65.0,55.0,10.0,12.142994849761774,320.0,6.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,09:00-11:00,1.0,0.0,0.0,Sandwich,fastfood,1.0,66.0,1.4,0.0,333.0,60.4375,51.0,299.0,268.57142857142856,53.66666666666666,158.39590894094357,62.37182775868592,58.0,48.0,10.0,23.18849461706606,320.0,4.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,13:00-15:00,1.0,0.0,0.0,Noodles,fastfood,1.0,64.0,1.4,0.0,255.0,75.8125,74.0,268.0,252.85714285714286,28.666666666666657,144.99860627177702,60.17457595892749,82.0,69.0,13.0,10.714285714285728,320.0,6.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,13:00-15:00,1.0,0.0,0.0,Sandwich,fastfood,1.0,66.0,1.4,0.0,333.0,80.4375,68.0,299.0,268.57142857142856,53.66666666666666,158.39590894094357,62.37182775868592,77.0,65.0,12.0,23.18849461706606,320.0,6.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,15:00+,1.0,0.0,0.0,Sandwich,fastfood,1.0,66.0,1.4,0.0,333.0,52.75,46.0,299.0,268.57142857142856,53.66666666666666,158.39590894094357,62.37182775868592,61.0,51.0,10.0,23.18849461706606,320.0,4.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,09:00-11:00,1.0,0.0,0.0,Tea,beverage,1.0,63.0,1.0,0.0,454.0,82.0,64.0,459.3333333333333,379.0,147.66666666666663,262.5473441108545,100.41912168506553,81.0,71.0,10.0,20.495070274805965,320.0,4.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,11:00-13:00,1.0,0.0,0.0,Tea,beverage,1.0,63.0,1.0,0.0,454.0,123.75,105.0,459.3333333333333,379.0,147.66666666666663,262.5473441108545,100.41912168506553,121.0,107.0,14.0,20.495070274805965,320.0,6.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,13:00-15:00,1.0,0.0,0.0,Tea,beverage,1.0,63.0,1.0,0.0,454.0,117.125,104.0,459.3333333333333,379.0,147.66666666666663,262.5473441108545,100.41912168506553,108.0,94.0,14.0,20.495070274805965,320.0,6.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,15:00+,1.0,0.0,0.0,Tea,beverage,1.0,63.0,1.0,0.0,454.0,76.1875,67.0,459.3333333333333,379.0,147.66666666666663,262.5473441108545,100.41912168506553,74.0,63.0,11.0,20.495070274805965,320.0,4.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,09:00-11:00,1.0,0.0,0.0,Veg Wrap,fastfood,1.0,80.0,1.4,0.0,226.0,40.8125,37.0,204.33333333333334,185.14285714285714,35.33333333333334,91.68893222818137,43.49196500973672,43.0,37.0,6.0,21.97941123351996,320.0,4.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,11:00-13:00,1.0,0.0,0.0,Veg Wrap,fastfood,1.0,80.0,1.4,0.0,226.0,59.875,52.0,204.33333333333334,185.14285714285714,35.33333333333334,91.68893222818137,43.49196500973672,61.0,53.0,8.0,21.97941123351996,320.0,6.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,13:00-15:00,1.0,0.0,0.0,Veg Wrap,fastfood,1.0,80.0,1.4,0.0,226.0,56.5625,55.0,204.33333333333334,185.14285714285714,35.33333333333334,91.68893222818137,43.49196500973672,63.0,52.0,11.0,21.97941123351996,320.0,6.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,15:00+,1.0,0.0,0.0,Veg Wrap,fastfood,1.0,80.0,1.4,0.0,226.0,36.125,32.0,204.33333333333334,185.14285714285714,35.33333333333334,91.68893222818137,43.49196500973672,39.0,33.0,6.0,21.97941123351996,320.0,4.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,11:00-13:00,1.0,0.0,0.0,Milk,beverage,1.0,63.0,1.0,0.0,316.0,84.5,73.0,300.6666666666667,257.57142857142856,76.33333333333334,148.19375636240244,62.3328786043292,77.0,66.0,11.0,22.37148023766469,320.0,6.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,11:00-13:00,1.0,0.0,0.0,Sandwich,fastfood,1.0,66.0,1.4,0.0,333.0,88.625,82.0,299.0,268.57142857142856,53.66666666666666,158.39590894094357,62.37182775868592,94.0,81.0,13.0,23.18849461706606,320.0,6.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,09:00-11:00,1.0,0.0,0.0,Milk,beverage,1.0,63.0,1.0,0.0,316.0,57.5,49.0,300.6666666666667,257.57142857142856,76.33333333333334,148.19375636240244,62.3328786043292,55.0,46.0,9.0,22.37148023766469,320.0,4.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,13:00-15:00,1.0,0.0,0.0,Cheese Pizza,meal,1.0,120.0,1.8,0.0,178.0,48.625,41.0,177.66666666666666,164.0,16.666666666666657,120.5929203539823,38.49675310984031,46.0,39.0,7.0,12.252541466024615,320.0,6.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,13:00-15:00,1.0,0.0,0.0,Masala Dosa,breakfast,1.0,50.0,1.2,0.0,249.0,74.5,77.0,261.6666666666667,254.71428571428572,17.333333333333343,188.49304677623263,60.23220373975153,86.0,73.0,13.0,10.71428571428572,320.0,6.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,15:00+,1.0,0.0,0.0,Masala Dosa,breakfast,1.0,50.0,1.2,0.0,249.0,51.6875,49.0,261.6666666666667,254.71428571428572,17.333333333333343,188.49304677623263,60.23220373975153,50.0,43.0,7.0,10.71428571428572,320.0,4.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,11:00-13:00,1.0,0.0,0.0,Burger,fastfood,1.0,68.0,1.4,0.0,281.0,82.6875,69.0,292.3333333333333,263.42857142857144,39.99999999999997,155.45982142857144,63.87008497803992,67.0,58.0,9.0,10.717311835766333,320.0,6.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,13:00-15:00,1.0,0.0,0.0,Burger,fastfood,1.0,68.0,1.4,0.0,281.0,80.5,64.0,292.3333333333333,263.42857142857144,39.99999999999997,155.45982142857144,63.87008497803992,62.0,52.0,10.0,10.717311835766333,320.0,6.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,15:00+,1.0,0.0,0.0,Burger,fastfood,1.0,68.0,1.4,0.0,281.0,53.0625,36.0,292.3333333333333,263.42857142857144,39.99999999999997,155.45982142857144,63.87008497803992,49.0,42.0,7.0,10.717311835766333,320.0,4.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,09:00-11:00,1.0,0.0,0.0,Cheese Pizza,meal,1.0,120.0,1.8,0.0,178.0,36.1875,29.0,177.66666666666666,164.0,16.666666666666657,120.5929203539823,38.49675310984031,33.0,28.0,5.0,12.252541466024615,320.0,4.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,11:00-13:00,1.0,0.0,0.0,Cheese Pizza,meal,1.0,120.0,1.8,0.0,178.0,52.25,38.0,177.66666666666666,164.0,16.666666666666657,120.5929203539823,38.49675310984031,45.0,39.0,6.0,12.252541466024615,320.0,6.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,15:00+,1.0,0.0,0.0,Cheese Pizza,meal,1.0,120.0,1.8,0.0,178.0,32.375,24.0,177.66666666666666,164.0,16.666666666666657,120.5929203539823,38.49675310984031,27.0,23.0,4.0,12.252541466024615,320.0,4.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,09:00-11:00,1.0,0.0,0.0,Coffee,beverage,1.0,66.0,1.0,0.0,359.0,69.3125,62.0,379.6666666666667,330.14285714285717,81.33333333333337,215.2788953290147,93.31272853219141,66.0,58.0,8.0,12.417334621871024,320.0,4.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,11:00-13:00,1.0,0.0,0.0,Coffee,beverage,1.0,66.0,1.0,0.0,359.0,105.5625,86.0,379.6666666666667,330.14285714285717,81.33333333333337,215.2788953290147,93.31272853219141,90.0,79.0,11.0,12.417334621871024,320.0,6.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,13:00-15:00,1.0,0.0,0.0,Coffee,beverage,1.0,66.0,1.0,0.0,359.0,96.8125,75.0,379.6666666666667,330.14285714285717,81.33333333333337,215.2788953290147,93.31272853219141,86.0,74.0,12.0,12.417334621871024,320.0,6.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,09:00-11:00,1.0,0.0,0.0,Burger,fastfood,1.0,68.0,1.4,0.0,281.0,57.625,41.0,292.3333333333333,263.42857142857144,39.99999999999997,155.45982142857144,63.87008497803992,49.0,41.0,8.0,10.717311835766333,320.0,4.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,09:00-11:00,1.0,0.0,0.0,Coke diet,beverage,1.0,40.0,1.0,0.0,173.0,31.5625,25.0,175.66666666666666,151.28571428571428,39.0,112.93173198482933,42.168757174389825,31.0,26.0,5.0,16.71581927568716,320.0,4.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,15:00+,1.0,0.0,0.0,Coffee,beverage,1.0,66.0,1.0,0.0,359.0,67.0,54.0,379.6666666666667,330.14285714285717,81.33333333333337,215.2788953290147,93.31272853219141,56.0,49.0,7.0,12.417334621871024,320.0,4.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,09:00-11:00,1.0,0.0,0.0,Masala Dosa,breakfast,1.0,50.0,1.2,0.0,249.0,54.8125,55.0,261.6666666666667,254.71428571428572,17.333333333333343,188.49304677623263,60.23220373975153,58.0,49.0,9.0,10.71428571428572,320.0,4.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,15:00+,1.0,0.0,0.0,Idli,breakfast,1.0,30.0,1.2,0.0,265.0,48.125,36.0,262.6666666666667,236.57142857142858,35.00000000000003,173.70417193426044,69.63754558499346,45.0,39.0,6.0,14.978821717366186,320.0,4.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,13:00-15:00,1.0,0.0,0.0,Idli,breakfast,1.0,30.0,1.2,0.0,265.0,69.5625,51.0,262.6666666666667,236.57142857142858,35.00000000000003,173.70417193426044,69.63754558499346,63.0,54.0,9.0,14.978821717366186,320.0,6.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,11:00-13:00,1.0,0.0,0.0,Idli,breakfast,1.0,30.0,1.2,0.0,265.0,77.6875,60.0,262.6666666666667,236.57142857142858,35.00000000000003,173.70417193426044,69.63754558499346,70.0,60.0,10.0,14.978821717366186,320.0,6.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,11:00-13:00,1.0,0.0,0.0,Masala Dosa,breakfast,1.0,50.0,1.2,0.0,249.0,80.875,84.0,261.6666666666667,254.71428571428572,17.333333333333343,188.49304677623263,60.23220373975153,82.0,71.0,11.0,10.71428571428572,320.0,6.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,15:00+,1.0,0.0,0.0,Coke diet,beverage,1.0,40.0,1.0,0.0,173.0,30.0,23.0,175.66666666666666,151.28571428571428,39.0,112.93173198482933,42.168757174389825,27.0,24.0,3.0,16.71581927568716,320.0,4.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,13:00-15:00,1.0,0.0,0.0,Coke diet,beverage,1.0,40.0,1.0,0.0,173.0,45.0625,34.0,175.66666666666666,151.28571428571428,39.0,112.93173198482933,42.168757174389825,39.0,33.0,6.0,16.71581927568716,320.0,6.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,11:00-13:00,1.0,0.0,0.0,Coke diet,beverage,1.0,40.0,1.0,0.0,173.0,49.0625,40.0,175.66666666666666,151.28571428571428,39.0,112.93173198482933,42.168757174389825,40.0,35.0,5.0,16.71581927568716,320.0,6.0,Sunny,31.0
2026-04-11,5.0,15.0,4.0,09:00-11:00,1.0,0.0,0.0,Idli,breakfast,1.0,30.0,1.2,0.0,265.0,52.75,38.0,262.6666666666667,236.57142857142858,35.00000000000003,173.70417193426044,69.63754558499346,49.0,42.0,7.0,14.978821717366186,320.0,4.0,Sunny,31.0
2026-04-12,6.0,15.0,4.0,13:00-15:00,1.0,0.0,0.0,Milk,beverage,1.0,63.0,1.0,0.0,227.0,76.0,35.0,283.3333333333333,257.42857142857144,5.666666666666629,148.05089921954533,62.40159600261415,77.0,67.0,10.0,10.714285714285724,320.0,6.0,Hot,34.0
2026-04-12,6.0,15.0,4.0,13:00-15:00,1.0,0.0,0.0,Pasta,fastfood,1.0,67.0,1.4,0.0,181.0,66.6470588235294,25.0,223.0,228.85714285714286,-57.666666666666686,123.72207176709547,65.32212176465745,56.0,49.0,7.0,10.71428571428573,320.0,6.0,Hot,34.0
2026-04-12,6.0,15.0,4.0,15:00+,1.0,0.0,0.0,Milk,beverage,1.0,63.0,1.0,0.0,227.0,51.705882352941174,24.0,283.3333333333333,257.42857142857144,5.666666666666629,148.05089921954533,62.40159600261415,51.0,45.0,6.0,10.714285714285724,320.0,4.0,Hot,34.0
2026-04-12,6.0,15.0,4.0,09:00-11:00,1.0,0.0,0.0,Noodles,fastfood,1.0,64.0,1.4,0.0,240.0,51.94117647058823,27.0,248.0,251.71428571428572,-52.0,143.85574912891985,60.33173598817573,56.0,48.0,8.0,10.714285714285717,320.0,4.0,Hot,34.0
2026-04-12,6.0,15.0,4.0,11:00-13:00,1.0,0.0,0.0,Noodles,fastfood,1.0,64.0,1.4,0.0,240.0,79.88235294117646,35.0,248.0,251.71428571428572,-52.0,143.85574912891985,60.33173598817573,84.0,70.0,14.0,10.714285714285717,320.0,6.0,Hot,34.0
2026-04-12,6.0,15.0,4.0,13:00-15:00,1.0,0.0,0.0,Noodles,fastfood,1.0,64.0,1.4,0.0,240.0,75.41176470588235,34.0,248.0,251.71428571428572,-52.0,143.85574912891985,60.33173598817573,72.0,62.0,10.0,10.714285714285717,320.0,6.0,Hot,34.0
2026-04-12,6.0,15.0,4.0,15:00+,1.0,0.0,0.0,Noodles,fastfood,1.0,64.0,1.4,0.0,240.0,47.8235294117647,22.0,248.0,251.71428571428572,-52.0,143.85574912891985,60.33173598817573,49.0,42.0,7.0,10.714285714285717,320.0,4.0,Hot,34.0
2026-04-12,6.0,15.0,4.0,09:00-11:00,1.0,0.0,0.0,Pasta,fastfood,1.0,67.0,1.4,0.0,181.0,47.35294117647059,18.0,223.0,228.85714285714286,-57.666666666666686,123.72207176709547,65.32212176465745,47.0,40.0,7.0,10.71428571428573,320.0,4.0,Hot,34.0
2026-04-12,6.0,15.0,4.0,11:00-13:00,1.0,0.0,0.0,Pasta,fastfood,1.0,67.0,1.4,0.0,181.0,73.6470588235294,29.0,223.0,228.85714285714286,-57.666666666666686,123.72207176709547,65.32212176465745,62.0,53.0,9.0,10.71428571428573,320.0,6.0,Hot,34.0
2026-04-12,6.0,15.0,4.0,15:00+,1.0,0.0,0.0,Pasta,fastfood,1.0,67.0,1.4,0.0,181.0,45.94117647058823,19.0,223.0,228.85714285714286,-57.666666666666686,123.72207176709547,65.32212176465745,42.0,36.0,6.0,10.71428571428573,320.0,4.0,Hot,34.0
2026-04-12,6.0,15.0,4.0,11:00-13:00,1.0,0.0,0.0,Tea,beverage,1.0,63.0,1.0,0.0,335.0,122.76470588235294,49.0,402.6666666666667,378.2857142857143,-22.333333333333314,261.8330583965688,100.71134747487038,109.0,93.0,16.0,10.714285714285717,320.0,6.0,Hot,34.0
2026-04-12,6.0,15.0,4.0,11:00-13:00,1.0,0.0,0.0,Sandwich,fastfood,1.0,66.0,1.4,0.0,245.0,88.17647058823529,41.0,276.6666666666667,268.2857142857143,-28.0,158.1101946552293,62.47448458762821,89.0,77.0,12.0,10.714285714285722,320.0,6.0,Hot,34.0
2026-04-12,6.0,15.0,4.0,13:00-15:00,1.0,0.0,0.0,Sandwich,fastfood,1.0,66.0,1.4,0.0,245.0,79.52941176470588,39.0,276.6666666666667,268.2857142857143,-28.0,158.1101946552293,62.47448458762821,88.0,76.0,12.0,10.714285714285722,320.0,6.0,Hot,34.0
2026-04-12,6.0,15.0,4.0,15:00+,1.0,0.0,0.0,Sandwich,fastfood,1.0,66.0,1.4,0.0,245.0,52.64705882352941,25.0,276.6666666666667,268.2857142857143,-28.0,158.1101946552293,62.47448458762821,58.0,48.0,10.0,10.714285714285722,320.0,4.0,Hot,34.0
2026-04-12,6.0,15.0,4.0,09:00-11:00,1.0,0.0,0.0,Tea,beverage,1.0,63.0,1.0,0.0,335.0,81.3529411764706,34.0,402.6666666666667,378.2857142857143,-22.333333333333314,261.8330583965688,100.71134747487038,73.0,64.0,9.0,10.714285714285717,320.0,4.0,Hot,34.0
2026-04-12,6.0,15.0,4.0,13:00-15:00,1.0,0.0,0.0,Tea,beverage,1.0,63.0,1.0,0.0,335.0,115.76470588235294,51.0,402.6666666666667,378.2857142857143,-22.333333333333314,261.8330583965688,100.71134747487038,112.0,96.0,16.0,10.714285714285717,320.0,6.0,Hot,34.0
2026-04-12,6.0,15.0,4.0,15:00+,1.0,0.0,0.0,Tea,beverage,1.0,63.0,1.0,0.0,335.0,75.41176470588235,31.0,402.6666666666667,378.2857142857143,-22.333333333333314,261.8330583965688,100.71134747487038,66.0,56.0,10.0,10.714285714285717,320.0,4.0,Hot,34.0
